OID_,CID,name,POINT_X,POINT_Y,OID1
2813,86,hrn2813,-68.475587111999971,44.099654746000056,
2814,86,hrn2814,-68.476459492999936,44.100663243000042,
2815,86,hrn2815,-68.473545874999957,44.102373859000068,
2816,86,hrn2816,-68.473665356999959,44.102765397000042,
2817,86,hrn2817,-68.472954695999988,44.101619244000062,
2818,86,hrn2818,-68.476844351999944,44.100715811000043,
2819,86,hrn2819,-68.474818528999947,44.100372349000054,
2820,86,hrn2820,-68.473737221999954,44.101070480000033,
2821,86,hrn2821,-68.474978352999983,44.099170717000050,
2822,86,hrn2822,-68.474893985999984,44.101424789000077,
2823,86,hrn2823,-68.474930531999973,44.099523609000073,
2824,86,hrn2824,-68.475066298999934,44.099802177000072,
2825,86,hrn2825,-68.475148816999933,44.101808046000031,
2826,86,hrn2826,-68.476453783999943,44.101767169000027,
2827,86,hrn2827,-68.471653775999982,44.100511513000072,
2828,86,hrn2828,-68.474383727999964,44.101239640000074,
2829,86,hrn2829,-68.475520791999941,44.100678815000038,
2830,86,hrn2830,-68.473450707999973,44.101679398000044,
2831,86,hrn2831,-68.475644910999961,44.100133319000065,
2832,86,hrn2832,-68.475123488999941,44.099560335000035,
2833,86,hrn2833,-68.470580311999981,44.100061528000026,
2834,86,hrn2834,-68.474709081999947,44.099430953000081,
2835,86,hrn2835,-68.474553829999934,44.098934369000062,
2836,86,hrn2836,-68.473209923999946,44.099848907000080,
2837,86,hrn2837,-68.476109124999937,44.100427436000075,
2838,86,hrn2838,-68.471076852999943,44.099854549000042,
2839,86,hrn2839,-68.472367278999968,44.100392598000042,
2840,86,hrn2840,-68.470945415999950,44.100467518000073,
2841,86,hrn2841,-68.472760908999987,44.102702844000078,
2842,86,hrn2842,-68.474697919999983,44.099815836000062,
2843,86,hrn2843,-68.473564528999987,44.099541345000034,
2844,86,hrn2844,-68.470979641999975,44.100889017000043,
2845,86,hrn2845,-68.471525643999939,44.101012758000081,
2846,86,hrn2846,-68.473649885999976,44.099587963000033,
2847,86,hrn2847,-68.473068928999965,44.098764218000042,
2848,86,hrn2848,-68.472190391999959,44.100618808000036,
2849,86,hrn2849,-68.472730442999932,44.098421723000058,
2850,86,hrn2850,-68.473192858999937,44.099207996000075,
2851,86,hrn2851,-68.473134116999972,44.099357174000033,
2852,86,hrn2852,-68.474687396999968,44.100574315000074,
2853,86,hrn2853,-68.471475774999988,44.100666762000060,
2854,86,hrn2854,-68.471662135999964,44.101513388000058,
2855,86,hrn2855,-68.476253732999965,44.101040293000040,
2856,86,hrn2856,-68.473965438999983,44.102234376000069,
2857,86,hrn2857,-68.473896730999968,44.100986386000045,
2858,86,hrn2858,-68.475679037999953,44.100716464000072,
2859,86,hrn2859,-68.472589780999954,44.102319302000069,
2860,86,hrn2860,-68.471117770999967,44.100216970000076,
2861,86,hrn2861,-68.474653904999968,44.100301145000060,
2862,86,hrn2862,-68.472140169999989,44.101367248000031,
2863,86,hrn2863,-68.473812954999971,44.102722444000051,
2864,86,hrn2864,-68.475088991999939,44.098865996000029,
2865,86,hrn2865,-68.474709803999986,44.100708799000074,
2866,86,hrn2866,-68.476353731999950,44.100719625000067,
2867,86,hrn2867,-68.471885126999950,44.100765255000056,
2868,86,hrn2868,-68.474084066999978,44.101574826000046,
2869,86,hrn2869,-68.471003965999955,44.100353128000052,
2870,86,hrn2870,-68.473414043999981,44.099334151000050,
2871,86,hrn2871,-68.475089941999954,44.101546454000072,
2872,86,hrn2872,-68.474822975999984,44.102115618000028,
2873,86,hrn2873,-68.472902404999957,44.102951868000048,
2874,86,hrn2874,-68.473385703999952,44.101218353000036,
2875,86,hrn2875,-68.476719467999942,44.101665875000037,
2876,86,hrn2876,-68.470621810999944,44.099896288000025,
2877,86,hrn2877,-68.472616207999977,44.101674951000064,
2878,86,hrn2878,-68.473481161999985,44.101309841000045,
2879,86,hrn2879,-68.473426804999974,44.100458664000030,
2880,86,hrn2880,-68.471399835999932,44.100516914000025,
2881,86,hrn2881,-68.474230078999938,44.101643029000059,
2882,86,hrn2882,-68.474013989999946,44.102049888000067,
2883,86,hrn2883,-68.477538087999960,44.100991406000048,
2884,86,hrn2884,-68.474839862999943,44.099861760000067,
2885,86,hrn2885,-68.471760688999950,44.099245135000047,
2886,86,hrn2886,-68.472558236999987,44.098991001000059,
2887,86,hrn2887,-68.476206564999984,44.099554480000052,
2888,86,hrn2888,-68.473234528999967,44.100287090000052,
2889,86,hrn2889,-68.473144174999959,44.101253636000081,
2890,86,hrn2890,-68.473580765999941,44.100779762000059,
2891,86,hrn2891,-68.471806098999934,44.101938583000049,
2892,86,hrn2892,-68.475356894999948,44.101136238000038,
2893,86,hrn2893,-68.473908399999971,44.101563193000061,
2894,86,hrn2894,-68.476213753999957,44.100432507000050,
2895,86,hrn2895,-68.470610335999936,44.100714202000063,
2896,86,hrn2896,-68.475275408999948,44.101875756000027,
2897,86,hrn2897,-68.475281199999984,44.099525425000081,
2898,86,hrn2898,-68.476764546999959,44.100983554000038,
2899,86,hrn2899,-68.476977055999953,44.100422450000053,
2900,86,hrn2900,-68.475537480999947,44.100903228000050,
2901,86,hrn2901,-68.472280058999957,44.101199818000055,
2902,86,hrn2902,-68.474067430999980,44.101970403000053,
2903,86,hrn2903,-68.474693211999977,44.101730893000081,
2904,86,hrn2904,-68.473169846999951,44.098523699000054,
2905,86,hrn2905,-68.472710256999960,44.102183737000075,
2906,86,hrn2906,-68.475350850999973,44.102142859000026,
2907,86,hrn2907,-68.472658684999942,44.098535438000056,
2908,86,hrn2908,-68.473033860999976,44.099017273000072,
2909,86,hrn2909,-68.473527886999989,44.102719526000044,
2910,86,hrn2910,-68.473967758999947,44.102439059000062,
2911,86,hrn2911,-68.471695598999986,44.099151881000068,
2912,86,hrn2912,-68.477426177999973,44.101848105000045,
2913,86,hrn2913,-68.470633173999943,44.101110076000055,
2914,86,hrn2914,-68.473130191999985,44.102641282000036,
2915,86,hrn2915,-68.474955411999986,44.099969042000055,
2916,86,hrn2916,-68.475393776999965,44.099100424000028,
2917,86,hrn2917,-68.472419763999937,44.101350662000073,
2918,86,hrn2918,-68.471565060999978,44.099956957000074,
2919,86,hrn2919,-68.474546510999971,44.099425118000056,
2920,86,hrn2920,-68.474977941999953,44.101980899000068,
2921,86,hrn2921,-68.472623668999972,44.102128343000061,
2922,86,hrn2922,-68.476140279999981,44.099489722000044,
2923,86,hrn2923,-68.472643029999972,44.099019683000051,
2924,86,hrn2924,-68.477322341999979,44.101662868000062,
2925,86,hrn2925,-68.473088227999938,44.100460518000034,
2926,86,hrn2926,-68.476570775999960,44.100704249000046,
2927,86,hrn2927,-68.474192011999946,44.100000876000081,
2928,86,hrn2928,-68.471600029999934,44.101635000000044,
2929,86,hrn2929,-68.476312697999958,44.100485571000036,
2930,86,hrn2930,-68.474500238999951,44.099250046000066,
2931,86,hrn2931,-68.474425694999979,44.100294286000064,
2932,86,hrn2932,-68.472988491999956,44.101419279000027,
2933,86,hrn2933,-68.474393022999948,44.100432696000041,
2934,86,hrn2934,-68.473658624999985,44.101916375000030,
2935,86,hrn2935,-68.472575813999981,44.100175892000038,
2936,86,hrn2936,-68.471578436999948,44.099197526000069,
2937,86,hrn2937,-68.472575119999988,44.099174645000062,
2938,86,hrn2938,-68.474480353999979,44.100185757000077,
2939,86,hrn2939,-68.472226198999977,44.101369085000044,
2940,86,hrn2940,-68.472487593999972,44.102319371000078,
2941,86,hrn2941,-68.476554772999975,44.100109273000044,
2942,86,hrn2942,-68.471678253999983,44.100669668000080,
2943,86,hrn2943,-68.474772671999972,44.101930671000048,
2944,86,hrn2944,-68.476856219999945,44.101205087000039,
2945,86,hrn2945,-68.477517137999939,44.101255826000056,
2946,86,hrn2946,-68.473746613999936,44.099542602000042,
2947,86,hrn2947,-68.474471948999962,44.101113904000044,
2948,86,hrn2948,-68.472535574999938,44.098698675000037,
2949,86,hrn2949,-68.475262188999977,44.101294446000054,
2950,86,hrn2950,-68.476237043999959,44.100600753000037,
2951,86,hrn2951,-68.477160102999960,44.100301109000043,
2952,86,hrn2952,-68.473955531999934,44.101643084000045,
2953,86,hrn2953,-68.475969315999976,44.100425571000073,
2954,86,hrn2954,-68.472804460999953,44.098837289000073,
2955,86,hrn2955,-68.474781208999957,44.101324424000040,
2956,86,hrn2956,-68.476391271999944,44.099907133000045,
2957,86,hrn2957,-68.473114171999953,44.102407709000033,
2958,86,hrn2958,-68.474481189999949,44.101545860000044,
2959,86,hrn2959,-68.470862443999977,44.101049754000030,
2960,86,hrn2960,-68.475737609999953,44.100442230000056,
2961,86,hrn2961,-68.474741339999980,44.098831682000025,
2962,86,hrn2962,-68.472921585999984,44.100453417000040,
2963,86,hrn2963,-68.473221143999979,44.099054373000058,
2964,86,hrn2964,-68.476618503999987,44.100790364000034,
2965,86,hrn2965,-68.471422510999957,44.101259086000027,
2966,86,hrn2966,-68.473434857999962,44.101828560000058,
2967,86,hrn2967,-68.475182444999973,44.099652029000026,
2968,86,hrn2968,-68.475997154999959,44.100236514000073,
2969,86,hrn2969,-68.476664928999980,44.100004933000037,
2970,86,hrn2970,-68.472202345999960,44.099041208000074,
2971,86,hrn2971,-68.471584236999945,44.099603188000060,
2972,86,hrn2972,-68.475206172999947,44.099933274000080,
2973,86,hrn2973,-68.473571151999977,44.102041198000052,
2974,86,hrn2974,-68.475074957999936,44.102131103000033,
2975,86,hrn2975,-68.473460029999956,44.102013611000075,
2976,86,hrn2976,-68.474375530999964,44.099614518000067,
2977,86,hrn2977,-68.473588319999976,44.102504800000077,
2978,86,hrn2978,-68.477066045999948,44.101258035000058,
2979,86,hrn2979,-68.474502187999974,44.101846597000076,
2980,86,hrn2980,-68.475684203999947,44.101107299000034,
2981,86,hrn2981,-68.475963841999942,44.100083895000068,
2982,86,hrn2982,-68.477219986999955,44.102168873000039,
2983,86,hrn2983,-68.476170702999980,44.101377578000040,
2984,86,hrn2984,-68.471448807999934,44.100937892000047,
2985,86,hrn2985,-68.470912597999984,44.099775055000066,
2986,86,hrn2986,-68.475094639999952,44.099076267000044,
2987,86,hrn2987,-68.477237173999981,44.102056981000032,
2988,86,hrn2988,-68.472392796999941,44.098780580000039,
2989,86,hrn2989,-68.475535163999950,44.101430370000060,
2990,86,hrn2990,-68.476016562999973,44.101938790000077,
2991,86,hrn2991,-68.473716758999956,44.098975260000032,
2992,86,hrn2992,-68.473952799999950,44.101338747000057,
2993,86,hrn2993,-68.477681530999973,44.101298113000041,
2994,86,hrn2994,-68.477708165999957,44.102111877000027,
2995,86,hrn2995,-68.474405679999961,44.101894727000058,
2996,86,hrn2996,-68.476151178999942,44.100311934000047,
2997,86,hrn2997,-68.475705828999935,44.100869596000052,
2998,86,hrn2998,-68.470922904999952,44.100958547000062,
2999,86,hrn2999,-68.471568228999956,44.100591515000076,
3000,86,hrn3000,-68.472202594999942,44.099922176000064,
3001,86,hrn3001,-68.473898027999951,44.102109078000069,
3002,86,hrn3002,-68.472152143999949,44.100007722000043,
3003,86,hrn3003,-68.473821290999979,44.099157820000073,
3004,86,hrn3004,-68.470641822999937,44.100476108000066,
3005,86,hrn3005,-68.472966315999940,44.098858435000068,
3006,86,hrn3006,-68.470989526999972,44.101018460000034,
3007,86,hrn3007,-68.471849826999971,44.101416991000065,
3008,86,hrn3008,-68.472636578999982,44.100709566000035,
3009,86,hrn3009,-68.470934657999976,44.101260929000034,
3010,86,hrn3010,-68.472880110999938,44.101964255000041,
3011,86,hrn3011,-68.475030814999968,44.101647335000052,
3012,86,hrn3012,-68.473270643999967,44.098409834000051,
3013,86,hrn3013,-68.476934190999941,44.101093561000027,
3014,86,hrn3014,-68.476142121999942,44.101744016000055,
3015,86,hrn3015,-68.471976292999955,44.100084067000068,
3016,86,hrn3016,-68.475234666999938,44.100293342000043,
3017,86,hrn3017,-68.474283307999940,44.098790590000078,
3018,86,hrn3018,-68.476576275999946,44.101419023000062,
3019,86,hrn3019,-68.474348390999978,44.101632655000060,
3020,86,hrn3020,-68.472830642999952,44.102516236000042,
3021,86,hrn3021,-68.476867897999966,44.100062729000058,
3022,86,hrn3022,-68.472744128999977,44.099139857000068,
3023,86,hrn3023,-68.471644777999984,44.100133184000072,
3024,86,hrn3024,-68.475226156999952,44.100725096000076,
3025,86,hrn3025,-68.473181408999949,44.102352218000078,
3026,86,hrn3026,-68.472999672999947,44.098368930000049,
3027,86,hrn3027,-68.470359315999985,44.100788054000077,
3028,86,hrn3028,-68.475188772999957,44.100191996000035,
3029,86,hrn3029,-68.474425593999968,44.099362173000031,
3030,86,hrn3030,-68.476893260999987,44.100568465000038,
3031,86,hrn3031,-68.473279946999980,44.098888580000050,
3032,86,hrn3032,-68.475122227999975,44.101079342000048,
3033,86,hrn3033,-68.470944264999957,44.100011785000049,
3034,86,hrn3034,-68.473313872999938,44.100324098000044,
3035,86,hrn3035,-68.471554593999940,44.100096101000076,
3036,86,hrn3036,-68.472101102999943,44.100389152000048,
3037,86,hrn3037,-68.472244977999935,44.099199502000033,
3038,86,hrn3038,-68.476768430999982,44.101470180000035,
3039,86,hrn3039,-68.473949645999937,44.099919088000036,
3040,86,hrn3040,-68.472982248999983,44.102992723000057,
3041,86,hrn3041,-68.474047349999978,44.099579292000044,
3042,86,hrn3042,-68.472606744999950,44.098624263000033,
3043,86,hrn3043,-68.473590747999936,44.101871468000070,
3044,86,hrn3044,-68.473188213999947,44.100688164000076,
3045,86,hrn3045,-68.472776130999932,44.101302710000027,
3046,86,hrn3046,-68.477027271999987,44.101863228000070,
3047,86,hrn3047,-68.472284115999969,44.099041573000079,
3048,86,hrn3048,-68.473585367999988,44.101518301000056,
3049,86,hrn3049,-68.472416770999985,44.102652267000053,
3050,86,hrn3050,-68.472868463999987,44.100923019000049,
3051,86,hrn3051,-68.473031918999936,44.101493946000062,
3052,86,hrn3052,-68.470493737999959,44.100512458000026,
3053,86,hrn3053,-68.472234677999950,44.100154059000033,
3054,86,hrn3054,-68.471595519999937,44.099332178000054,
3055,86,hrn3055,-68.471780718999980,44.100048937000054,
3056,86,hrn3056,-68.471852737999939,44.099322729000050,
3057,86,hrn3057,-68.475934602999985,44.099445420000052,
3058,86,hrn3058,-68.471047872999975,44.101107201000048,
3059,86,hrn3059,-68.473252989999935,44.099685055000066,
3060,86,hrn3060,-68.474361431999966,44.100609235000036,
3061,86,hrn3061,-68.473008849999985,44.102177846000075,
3062,86,hrn3062,-68.475161150999952,44.099743895000074,
3063,86,hrn3063,-68.471504304999939,44.100840397000070,
3064,86,hrn3064,-68.477132266999945,44.100082834000034,
3065,86,hrn3065,-68.476849265999988,44.100174592000030,
3066,86,hrn3066,-68.474072581999962,44.100973531000079,
3067,86,hrn3067,-68.475327508999953,44.100864615000035,
3068,86,hrn3068,-68.476625805999959,44.100492822000035,
3069,86,hrn3069,-68.477138424999964,44.101508939000041,
3070,86,hrn3070,-68.472468428999946,44.099267607000058,
3071,86,hrn3071,-68.474933114999942,44.099804610000035,
3072,86,hrn3072,-68.473464152999952,44.101473092000049,
3073,86,hrn3073,-68.473156000999950,44.099655934000054,
3074,86,hrn3074,-68.475440920999972,44.099166448000062,
3075,86,hrn3075,-68.476009527999963,44.101510314000052,
3076,86,hrn3076,-68.474299954999935,44.102079833000062,
3077,86,hrn3077,-68.470754978999935,44.100526557000080,
3078,86,hrn3078,-68.471004063999942,44.101715111000033,
3079,86,hrn3079,-68.474077290999958,44.100786168000070,
3080,86,hrn3080,-68.471735717999934,44.100375354000050,
3081,86,hrn3081,-68.472650912999939,44.098819742000046,
3082,86,hrn3082,-68.475436048999939,44.099534288000029,
3083,86,hrn3083,-68.472378270999968,44.100121982000076,
3084,86,hrn3084,-68.471159195999974,44.101127202000043,
3085,86,hrn3085,-68.472311910999963,44.102000368000063,
3086,86,hrn3086,-68.471200365999948,44.099738065000054,
3087,86,hrn3087,-68.473195644999976,44.101174309000044,
3088,86,hrn3088,-68.472303627999963,44.099273193000045,
3089,86,hrn3089,-68.475331097999970,44.099798285000077,
3090,86,hrn3090,-68.475578029999951,44.101235177000035,
3091,86,hrn3091,-68.472942316999934,44.100566124000068,
3092,86,hrn3092,-68.476496374999954,44.101084603000061,
3093,86,hrn3093,-68.474006664999933,44.101891109000064,
3094,86,hrn3094,-68.476853678999987,44.102082118000055,
3095,86,hrn3095,-68.474247982999941,44.100168285000052,
3096,86,hrn3096,-68.474955103999946,44.100803150000047,
3097,86,hrn3097,-68.477421328999981,44.101639852000062,
3098,86,hrn3098,-68.471041341999978,44.101574747000029,
3099,86,hrn3099,-68.477253446999953,44.101325709000037,
3100,86,hrn3100,-68.475677957999949,44.100971389000051,
3101,86,hrn3101,-68.476522627999941,44.100297591000071,
3102,86,hrn3102,-68.474574000999951,44.099697540000079,
3103,86,hrn3103,-68.475563205999947,44.100802180000073,
3104,86,hrn3104,-68.473159012999986,44.101347967000038,
3105,86,hrn3105,-68.471996811999986,44.099823487000037,
3106,86,hrn3106,-68.477651562999938,44.101463207000052,
3107,86,hrn3107,-68.471455523999964,44.101630942000043,
3108,86,hrn3108,-68.474775004999969,44.099747227000080,
3109,86,hrn3109,-68.473128934999977,44.101786458000049,
3110,86,hrn3110,-68.474341755999944,44.100186053000073,
3111,86,hrn3111,-68.471673505999945,44.101903013000026,
3112,86,hrn3112,-68.475139399999932,44.098800721000032,
3113,86,hrn3113,-68.473020607999956,44.101048638000066,
3114,86,hrn3114,-68.471488844999953,44.099368430000027,
3115,86,hrn3115,-68.472330945999943,44.100739087000079,
3116,86,hrn3116,-68.473282009999934,44.101643095000043,
3117,86,hrn3117,-68.474719315999948,44.100932433000025,
3118,86,hrn3118,-68.470708501999979,44.100775329000044,
3119,86,hrn3119,-68.474127133999957,44.102033262000077,
3120,86,hrn3120,-68.473683212999958,44.101677428000073,
3121,86,hrn3121,-68.471939614999940,44.101067282000031,
3122,86,hrn3122,-68.474483224999972,44.099123155000029,
3123,86,hrn3123,-68.473806452999952,44.102596430000062,
3124,86,hrn3124,-68.470563486999936,44.100635996000051,
3125,86,hrn3125,-68.473595291999970,44.100127378000025,
3126,86,hrn3126,-68.473888840999962,44.099587533000033,
3127,86,hrn3127,-68.472972047999974,44.101913806000027,
3128,86,hrn3128,-68.474622920999934,44.100640829000042,
3129,86,hrn3129,-68.476966343999948,44.102104988000065,
3130,86,hrn3130,-68.475265166999975,44.101430953000033,
3131,86,hrn3131,-68.473808705999943,44.101557460000038,
3132,86,hrn3132,-68.475988281999946,44.101368054000034,
3133,86,hrn3133,-68.477180706999945,44.100568765000048,
3134,86,hrn3134,-68.474214864999965,44.099025854000047,
3135,86,hrn3135,-68.470821306999937,44.099520591000044,
3136,86,hrn3136,-68.474900371999979,44.100029505000066,
3137,86,hrn3137,-68.474089981999953,44.099454317000038,
3138,86,hrn3138,-68.471390600999939,44.099803581000060,
3139,86,hrn3139,-68.476569658999949,44.100206125000057,
3140,86,hrn3140,-68.475602175999938,44.102120912000032,
3141,86,hrn3141,-68.471367760999954,44.101365884000074,
3142,86,hrn3142,-68.471240929999965,44.101549386000045,
3143,86,hrn3143,-68.472043106999934,44.100810520000039,
3144,86,hrn3144,-68.476705890999938,44.100838225000075,
3145,86,hrn3145,-68.472039927999958,44.101291888000048,
3146,86,hrn3146,-68.474317472999985,44.098521180000034,
3147,86,hrn3147,-68.471284610999987,44.100903066000058,
3148,86,hrn3148,-68.476248504999944,44.101187432000074,
3149,86,hrn3149,-68.472742686999936,44.102526961000081,
3150,86,hrn3150,-68.476772979999964,44.099878397000055,
3151,86,hrn3151,-68.477523269999949,44.101926030000072,
3152,86,hrn3152,-68.472776239999973,44.100249206000058,
3153,86,hrn3153,-68.471658459999958,44.101143897000043,
3154,86,hrn3154,-68.472817199999952,44.100422601000048,
3155,86,hrn3155,-68.470446455999934,44.100806908000038,
3156,86,hrn3156,-68.473393545999954,44.101560546000030,
3157,86,hrn3157,-68.473764604999985,44.101806834000058,
3158,86,hrn3158,-68.472644878999972,44.100899619000074,
3159,86,hrn3159,-68.477063004999934,44.101092027000050,
3160,86,hrn3160,-68.472316151999962,44.098825999000042,
3161,86,hrn3161,-68.472443592999980,44.099016823000056,
3162,86,hrn3162,-68.473082735999981,44.100291599000059,
3163,86,hrn3163,-68.473791925999933,44.101676132000080,
3164,86,hrn3164,-68.476883775999966,44.101418867000064,
3165,86,hrn3165,-68.473564363999969,44.099908047000042,
3166,86,hrn3166,-68.477168591999941,44.101093281000033,
3167,86,hrn3167,-68.473077725999985,44.101126224000041,
3168,86,hrn3168,-68.472675382999967,44.099543194000034,
3169,86,hrn3169,-68.471774082999957,44.101824435000026,
3170,86,hrn3170,-68.472909437999988,44.099976706000064,
3171,86,hrn3171,-68.475140214999954,44.102037483000061,
3172,86,hrn3172,-68.471754374999932,44.100571120000041,
3173,86,hrn3173,-68.471766644999946,44.101415801000030,
3174,86,hrn3174,-68.474924500999975,44.099654301000044,
3175,86,hrn3175,-68.475871171999984,44.101052088000074,
3176,86,hrn3176,-68.472772188999954,44.101451070000053,
3177,86,hrn3177,-68.470653166999966,44.100614718000031,
3178,86,hrn3178,-68.475445463999961,44.101588988000060,
3179,86,hrn3179,-68.471297221999976,44.099597742000071,
3180,86,hrn3180,-68.476082349999956,44.099712784000076,
3181,86,hrn3181,-68.476082061999932,44.101816789000054,
3182,86,hrn3182,-68.474173459999975,44.099592214000040,
3183,86,hrn3183,-68.476272352999956,44.099637764000079,
3184,86,hrn3184,-68.472701078999933,44.101948364000066,
3185,86,hrn3185,-68.475507996999966,44.100527499000066,
3186,86,hrn3186,-68.476251712999954,44.100210181000080,
3187,86,hrn3187,-68.474216341999977,44.101429142000029,
3188,86,hrn3188,-68.471542859999943,44.099784251000074,
3189,86,hrn3189,-68.473727590999943,44.099753342000042,
3190,86,hrn3190,-68.476410654999938,44.101421271000049,
3191,86,hrn3191,-68.474400675999959,44.099981378000052,
3192,86,hrn3192,-68.474274679999951,44.098875460000045,
3193,86,hrn3193,-68.474045460999946,44.100635797000052,
3194,86,hrn3194,-68.475449159999982,44.100044189000073,
3195,86,hrn3195,-68.475028042999952,44.101824524000051,
3196,86,hrn3196,-68.470759550999958,44.101112928000077,
3197,86,hrn3197,-68.472642548999943,44.099849383000048,
3198,86,hrn3198,-68.475400879999938,44.099294759000031,
3199,86,hrn3199,-68.473937241999977,44.102020323000033,
3200,86,hrn3200,-68.475697244999935,44.099485690000051,
3201,86,hrn3201,-68.471681886999988,44.099576308000053,
3202,86,hrn3202,-68.470529546999956,44.101320539000028,
3203,86,hrn3203,-68.471665378999944,44.099950364000051,
3204,86,hrn3204,-68.474360300999933,44.101414367000075,
3205,86,hrn3205,-68.476010663999944,44.099811618000047,
3206,86,hrn3206,-68.473160533999987,44.098708027000043,
3207,86,hrn3207,-68.470514645999970,44.101166774000035,
3208,86,hrn3208,-68.477522660999966,44.101534381000079,
3209,86,hrn3209,-68.473778718999938,44.102247656000031,
3210,86,hrn3210,-68.473990636999986,44.102569469000059,
3211,86,hrn3211,-68.472414474999937,44.100243346000070,
3212,86,hrn3212,-68.475882929999955,44.100350135000042,
3213,86,hrn3213,-68.475949872999934,44.100942820000057,
3214,86,hrn3214,-68.473586373999979,44.100688063000064,
3215,86,hrn3215,-68.472994639999968,44.102692113000046,
3216,86,hrn3216,-68.474038906999965,44.101683548000040,
3217,86,hrn3217,-68.473649388999945,44.100264136000078,
3218,86,hrn3218,-68.473657826999954,44.099091885000064,
3219,86,hrn3219,-68.476327451999964,44.100982340000030,
3220,86,hrn3220,-68.471841398999970,44.099811008000074,
3221,86,hrn3221,-68.473403167999948,44.099039170000026,
3222,86,hrn3222,-68.474700114999962,44.101648639000075,
3223,86,hrn3223,-68.472447254999963,44.101775999000040,
3224,86,hrn3224,-68.475045363999982,44.100198709000040,
3225,86,hrn3225,-68.470470418999980,44.100090744000056,
3226,86,hrn3226,-68.473439256999939,44.099996224000051,
3227,86,hrn3227,-68.472160061999944,44.101773879000064,
3228,86,hrn3228,-68.475813344999949,44.100753804000078,
3229,86,hrn3229,-68.472860292999940,44.100546910000048,
3230,86,hrn3230,-68.475516664999986,44.099993047000055,
3231,86,hrn3231,-68.472215830999971,44.101957214000038,
3232,86,hrn3232,-68.474757847999967,44.098605042000031,
3233,86,hrn3233,-68.472254429999964,44.098964059000025,
3234,86,hrn3234,-68.476396887999954,44.100387880000028,
3235,86,hrn3235,-68.477377480999962,44.100461004000067,
3236,86,hrn3236,-68.473133488999963,44.100373898000043,
3237,86,hrn3237,-68.473660274999986,44.100981824000030,
3238,86,hrn3238,-68.472930111999972,44.102215868000030,
3239,86,hrn3239,-68.473876917999974,44.099466723000035,
3240,86,hrn3240,-68.474334263999936,44.102204270000072,
3241,86,hrn3241,-68.473095753999985,44.098605544000065,
3242,86,hrn3242,-68.471878045999972,44.101760291000062,
3243,86,hrn3243,-68.475658335999981,44.101423288000035,
3244,86,hrn3244,-68.472570080999958,44.102543588000060,
3245,86,hrn3245,-68.472937136999974,44.099307812000063,
3246,86,hrn3246,-68.472608762999982,44.099434106000047,
3247,86,hrn3247,-68.472317028999953,44.101070446000051,
3248,86,hrn3248,-68.473143426999968,44.102507086000060,
3249,86,hrn3249,-68.472737187999940,44.098635956000066,
3250,86,hrn3250,-68.472318879999989,44.099473477000060,
3251,86,hrn3251,-68.475955771999963,44.101842517000080,
3252,86,hrn3252,-68.472910795999951,44.098792401000026,
3253,86,hrn3253,-68.476004366999973,44.101120024000068,
3254,86,hrn3254,-68.477510130999974,44.101685385000053,
3255,86,hrn3255,-68.472506673999987,44.098488232000079,
3256,86,hrn3256,-68.473752163999961,44.100295511000070,
3257,86,hrn3257,-68.475876081999957,44.102103998000075,
3258,86,hrn3258,-68.472740319999957,44.099482819000059,
3259,86,hrn3259,-68.471662399999957,44.099846729000035,
3260,86,hrn3260,-68.475817310999957,44.101453394000032,
3261,86,hrn3261,-68.473358050999934,44.101301749000072,
3262,86,hrn3262,-68.477202810999984,44.101644153000052,
3263,86,hrn3263,-68.470996247999949,44.099571446000027,
3264,86,hrn3264,-68.473676481999973,44.101472068000078,
3265,86,hrn3265,-68.474442600999964,44.100616077000041,
3266,86,hrn3266,-68.472039164999956,44.099003747000040,
3267,86,hrn3267,-68.475192841999956,44.101207122000062,
3268,86,hrn3268,-68.477069646999951,44.100222574000043,
3269,86,hrn3269,-68.472052810999969,44.101140340000029,
3270,86,hrn3270,-68.474890494999954,44.101811209000061,
3271,86,hrn3271,-68.471563548999939,44.101119069000049,
3272,86,hrn3272,-68.475859832999959,44.101582454000038,
3273,86,hrn3273,-68.475337206999939,44.100434023000048,
3274,86,hrn3274,-68.477391345999933,44.101774018000071,
3275,86,hrn3275,-68.471374517999948,44.101607482000077,
3276,86,hrn3276,-68.476967876999936,44.100853214000040,
3277,86,hrn3277,-68.473413777999951,44.098481988000060,
3278,86,hrn3278,-68.472244367999963,44.102205710000078,
3279,86,hrn3279,-68.472870247999936,44.102443835000031,
3280,86,hrn3280,-68.474948124999969,44.101616066000076,
3281,86,hrn3281,-68.476963093999984,44.101928634000046,
3282,86,hrn3282,-68.477037068999948,44.100711472000057,
3283,86,hrn3283,-68.473567027999934,44.100227609000058,
3284,86,hrn3284,-68.471418423999978,44.101473460000079,
3285,86,hrn3285,-68.472978306999948,44.099221568000075,
3286,86,hrn3286,-68.472429519999935,44.100033123000060,
3287,86,hrn3287,-68.476297260999957,44.101489852000043,
3288,86,hrn3288,-68.476708523999946,44.100257130000045,
3289,86,hrn3289,-68.473629752999955,44.099491938000028,
3290,86,hrn3290,-68.474822819999986,44.100830492000057,
3291,86,hrn3291,-68.473668769999961,44.100712565000038,
3292,86,hrn3292,-68.474285196999972,44.100956659000076,
3293,86,hrn3293,-68.473624964999942,44.099293547000059,
